Image_Label,EncodedPixels
0011165_82.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_82.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_82.jpg_GRAVEL,
0011165_82.jpg_SUGAR,
0011165_83.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140
0011165_83.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_83.jpg_GRAVEL,
0011165_83.jpg_SUGAR,
0011165_84.jpg_FISH,
0011165_84.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_84.jpg_GRAVEL,
0011165_84.jpg_SUGAR,
0011165_85.jpg_FISH,
0011165_85.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_85.jpg_GRAVEL,
0011165_85.jpg_SUGAR,
0011165_86.jpg_FISH,
0011165_86.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_86.jpg_GRAVEL,
0011165_86.jpg_SUGAR,
0011165_87.jpg_FISH,
0011165_87.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_87.jpg_GRAVEL,
0011165_87.jpg_SUGAR,
0011165_88.jpg_FISH,
0011165_88.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_88.jpg_GRAVEL,
0011165_88.jpg_SUGAR,
0011165_89.jpg_FISH,
0011165_89.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140
0011165_89.jpg_GRAVEL,
0011165_89.jpg_SUGAR,
0011165_90.jpg_FISH,
0011165_90.jpg_FLOWER,
0011165_90.jpg_GRAVEL,
0011165_90.jpg_SUGAR,
0011165_91.jpg_FISH,6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_91.jpg_FLOWER,
0011165_91.jpg_GRAVEL,
0011165_91.jpg_SUGAR,
0011165_92.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_92.jpg_FLOWER,
0011165_92.jpg_GRAVEL,
0011165_92.jpg_SUGAR,
0011165_93.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_93.jpg_FLOWER,
0011165_93.jpg_GRAVEL,
0011165_93.jpg_SUGAR,
0011165_94.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_94.jpg_FLOWER,
0011165_94.jpg_GRAVEL,
0011165_94.jpg_SUGAR,
0011165_95.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_95.jpg_FLOWER,
0011165_95.jpg_GRAVEL,
0011165_95.jpg_SUGAR,
0011165_96.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_96.jpg_FLOWER,17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_96.jpg_GRAVEL,
0011165_96.jpg_SUGAR,
0011165_97.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_97.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_97.jpg_GRAVEL,
0011165_97.jpg_SUGAR,
0011165_98.jpg_FISH,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140
0011165_98.jpg_FLOWER,0 140 140 140 280 140 420 140 560 140 700 140 840 140 980 140 1120 140 1260 140 1400 140 1540 140 1680 140 1820 140 1960 140 2100 140 2240 140 2380 140 2520 140 2660 140 2800 140 2940 140 3080 140 3220 140 3360 140 3500 140 3640 140 3780 140 3920 140 4060 140 4200 140 4340 140 4480 140 4620 140 4760 140 4900 140 5040 140 5180 140 5320 140 5460 140 5600 140 5740 140 5880 140 6020 140 6160 140 6300 140 6440 140 6580 140 6720 140 6860 140 7000 140 7140 140 7280 140 7420 140 7560 140 7700 140 7840 140 7980 140 8120 140 8260 140 8400 140 8540 140 8680 140 8820 140 8960 140 9100 140 9240 140 9380 140 9520 140 9660 140 9800 140 9940 140 10080 140 10220 140 10360 140 10500 140 10640 140 10780 140 10920 140 11060 140 11200 140 11340 140 11480 140 11620 140 11760 140 11900 140 12040 140 12180 140 12320 140 12460 140 12600 140 12740 140 12880 140 13020 140 13160 140 13300 140 13440 140 13580 140 13720 140 13860 140 14000 140 14140 140 14280 140 14420 140 14560 140 14700 140 14840 140 14980 140 15120 140 15260 140 15400 140 15540 140 15680 140 15820 140 15960 140 16100 140 16240 140 16380 140 16520 140 16660 140 16800 140 16940 140 17080 140 17220 140 17360 140 17500 140 17640 140 17780 140 17920 140 18060 140 18200 140 18340 140 18480 140 18620 140 18760 140 18900 140 19040 140 19180 140 19320 140 19460 140
0011165_98.jpg_GRAVEL,
